name,niche,city,phone,address,rating,reviews,website,website_bucket,maps_url,reachable,https,final_url,mobile_viewport,copyright_year,page_size_kb,load_ms,red_flags,lead_score
"Sweepy Maids House cleaning, Carpet Cleaning in Vancouver Cleaning services, Pressure Cleaners",house cleaning service,Langley BC,(888) 292-0911,"585 E 60th Ave, Vancouver, BC V5X 2A2, Canada",4.8,147,https://www.sweepymaids.com/,real,https://maps.google.com/?cid=7199685214317271368&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://www.sweepymaids.com/,yes,2025,330,2161,,34
The Maids in Vancouver,house cleaning service,Burnaby BC,(604) 987-8181,"3993 Henning Dr #106, Burnaby, BC V5C 6P7, Canada",4.8,144,https://www.maids.com/117/?utm_source=GMB_listing&utm_medium=organic,real,https://maps.google.com/?cid=15389016801986167104&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://www.maids.com/117/?utm_source=GMB_listing&utm_medium=organic,yes,,601,517,,34
Top Hat Cleaning,house cleaning service,Burnaby BC,(604) 710-4488,"2032 E 28th Ave, Vancouver, BC V5N 2X8, Canada",4.9,142,https://tophatcleaningservices.ca/,real,https://maps.google.com/?cid=11188870345893238998&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://tophatcleaningservices.ca/,yes,2026,178,527,,34
Botanical Cleaning Services,house cleaning service,Maple Ridge BC,(236) 881-1940,"11327 Burnett St., Maple Ridge, BC V2X 6P1, Canada",4.8,96,http://botanicalcleaningservices.ca/,real,https://maps.google.com/?cid=1324156587538755498&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://botanicalcleaningservices.ca/,yes,2024,185,403,stale_copyright_2024,34
LT Fastworks LTD,auto repair shop,Delta BC,(604) 753-7681,"7551 Vantage Wy #8, Delta, BC V4G 1C9, Canada",4.8,41,http://www.ltfastworks.com/,real,https://maps.google.com/?cid=16926427465520674359&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://www.ltfastworks.com/,yes,,318,749,,34
Supreme Gardening & Landscaping Ltd.,landscaping company,Surrey BC,(778) 241-3350,"8563 148 St, Surrey, BC V3S 3G5, Canada",4,36,http://www.supreme-landscaping.com/,real,https://maps.google.com/?cid=17706259217650495691&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://www.supreme-landscaping.com/,yes,,152,549,,33
Wisam Landscaping & Services Ltd,landscaping company,Surrey BC,(778) 678-4420,"14967 Kew Dr, Surrey, BC V3R 4Y1, Canada",4.9,38,https://wisamlandscaping.com/,real,https://maps.google.com/?cid=16809964548515182353&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http_500,yes,https://wisamlandscaping.com/,yes,,2,1309,,33
Landscaping Squad Experts Surrey,landscaping company,Surrey BC,(604) 210-4457,"10111 131 St AA, Surrey, BC V3T 1M5, Canada",4.7,36,https://www.landscapingsurreybc.com/,real,https://maps.google.com/?cid=7429969381966369819&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://www.landscapingsurreybc.com/,yes,2026,170,322,,33
SKS Landscaping & Excavating Ltd,landscaping company,Surrey BC,(604) 771-2303,"159st, 84 Ave, Surrey, BC V3S 3M9, Canada",5,31,https://skslandscapingandexcavating.jobbersites.com/,real,https://maps.google.com/?cid=3215897944617804935&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://skslandscapingandexcavating.jobbersites.com/,yes,,92,2228,,33
Retrofit Landscape Services Inc.,landscaping company,Surrey BC,(604) 779-8486,"Bridgeport Rd, Richmond, BC V6X 1T3, Canada",5,36,https://retrofitlandscape.ca/,real,https://maps.google.com/?cid=1374523621596965116&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://retrofitlandscape.ca/,yes,,211,507,,33
Splendid Landscaping Services,landscaping company,Langley BC,(604) 706-1375,"4665 221 St, Langley, BC V2Z 1A9, Canada",4.8,36,https://www.splendidlandscape.ca/langley-landscaping-service/,real,https://maps.google.com/?cid=16434427501702559537&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://www.splendidlandscape.ca/langley-landscaping-service/,yes,2026,186,492,,33
Blue Bear Landscape Construction,landscaping company,Langley BC,(778) 238-3436,"711 E Braemar Rd, North Vancouver, BC V7N 4G1, Canada",5,30,http://www.bluebearlandscape.ca/,real,https://maps.google.com/?cid=11160202576678087210&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://bluebearlandscape.ca/,yes,2026,193,325,,33
ASTER LANDSCAPING LTD,landscaping company,Burnaby BC,(778) 903-4634,"5740 Halifax St, Burnaby, BC V5B 2P3, Canada",5,38,https://asterlandscaping.ca/,real,https://maps.google.com/?cid=788269689603247941&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://asterlandscaping.ca/,yes,2026,52,899,,33
Basil Green Landscaping,landscaping company,Burnaby BC,(604) 362-0065,"5050 Kingsway, Burnaby, BC V5H 4C2, Canada",5,32,https://basilgreenlandscaping.com/burnabylawncare/,real,https://maps.google.com/?cid=336364917630904672&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://basilgreenlandscaping.com/burnabylawncare/,yes,,109,35,,33
Symbiotic Landscapes Ltd.,landscaping company,Burnaby BC,(604) 700-1319,"4663 Byrne Rd #109, Burnaby, BC V5J 3H6, Canada",4.2,39,https://symbioticlandscapes.ca/,real,https://maps.google.com/?cid=5151528175011687493&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://symbioticlandscapes.ca/,yes,,117,267,,33
Artisan Garden Group,landscaping company,Burnaby BC,(778) 867-7645,"7509 Meadow Ave, Burnaby, BC V5J 4Z2, Canada",5,30,http://www.artisangardengroup.com/,real,https://maps.google.com/?cid=1367561874207283057&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://artisangardengroup.com/,yes,2026,136,1481,,33
Golden Rake Landscaping Projects Inc.,landscaping company,Burnaby BC,(604) 404-7337,"735 E 39th Ave, Vancouver, BC V5W 1K5, Canada",5,30,https://www.goldenrake.ca/,real,https://maps.google.com/?cid=18012927235840244946&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://www.goldenrake.ca/,yes,,511,526,,33
Benjamin Landscaping and Projects,landscaping company,Coquitlam BC,(604) 727-3362,"295 Guildford Wy, Port Moody, BC V3H 5N3, Canada",4.8,32,https://benjaminlandscaping.ca/,real,https://maps.google.com/?cid=12528183008093758149&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://benjaminlandscaping.ca/,yes,,235,1224,,33
2Elements Landscaping Ltd.,landscaping company,Coquitlam BC,(778) 846-5080,"2468 Atkins Ave, Port Coquitlam, BC V3C 1Y9, Canada",4.9,32,http://www.2elementslandscaping.com/,real,https://maps.google.com/?cid=9411966388306552080&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://2elementslandscaping.com/,yes,,135,838,,33
Crocus Landscaping,landscaping company,Richmond BC,(604) 447-4440,"4340 Hermitage Dr, Richmond, BC V7E 4N4, Canada",4.1,30,http://www.crocuslandscaping.com/,real,https://maps.google.com/?cid=17926207337432462580&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://crocuslandscaping.com/,yes,,193,3500,,33
Fuller Landscaping and Pools Inc,landscaping company,Maple Ridge BC,(604) 671-6524,"21799 Donovan Ave, Maple Ridge, BC V2X 3A6, Canada",4.7,33,http://www.fullerlandscaping.ca/?utm_source=google&utm_medium=local&utm_campaign=google_business_profile,real,https://maps.google.com/?cid=15867663348237957374&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://www.fullerlandscaping.ca/?utm_source=google&utm_medium=local&utm_campaign=google_business_profile,yes,,165,2599,,33
Flower Stream Landscape Ltd.,landscaping company,Maple Ridge BC,(604) 250-8191,"23780 119B Ave, Maple Ridge, BC V4R 1V9, Canada",4.9,34,http://www.flowerstreamlandscape.com/,real,https://maps.google.com/?cid=6272399175328809089&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://www.flowerstreamlandscape.com/,yes,,557,835,,33
Top Line Pest Control,pest control,Surrey BC,(604) 551-6504,"15677 98 Ave, Surrey, BC V4N 2W9, Canada",4.8,38,https://toplinepestcontrol.ca/surrey-pest-control/,real,https://maps.google.com/?cid=10191341706517032484&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://toplinepestcontrol.ca/surrey-pest-control/,yes,2026,132,143,,33
Seaside Pest Control Vancouver,pest control,Burnaby BC,(604) 529-7700,"22 E Cordova St #311, Vancouver, BC V6A 1K2, Canada",4.9,39,https://seasidepest.ca/pest-control-vancouver-bc/,real,https://maps.google.com/?cid=8138120243209506553&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://seasidepest.ca/pest-control-vancouver-bc/,yes,,1216,198,,33
Coquitlam Pest Control,pest control,Coquitlam BC,(604) 330-2235,"2988 Silver Springs Blvd #213, Coquitlam, BC V3E 3R6, Canada",4.9,35,https://coquitlampestcontrol.com/?utm_source=GBP&utm_medium=organic&utm_campaign=office,real,https://maps.google.com/?cid=6913652434252013826&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://coquitlampestcontrol.com/?utm_source=GBP&utm_medium=organic&utm_campaign=office,yes,,554,472,,33
Pestcheck Services Limited - Coquitlam Pest Control,pest control,Coquitlam BC,(778) 949-1099,"3030 Lincoln Ave Unit 211, Coquitlam, BC V3B 6B4, Canada",5,32,https://pestcheck.ca/service-areas/coquitlam-pest-control/?utm_source=google&utm_medium=organic&utm_campaign=gmb,real,https://maps.google.com/?cid=15911198681871517276&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://pestcheck.ca/service-areas/coquitlam-pest-control/?utm_source=google&utm_medium=organic&utm_campaign=gmb,yes,,272,1185,,33
Richmond Advance Pest Control,pest control,Richmond BC,(604) 786-4161,"10540 Finlayson Dr, Richmond, BC V6X 1W6, Canada",4.5,30,http://www.advancepest.ca/,real,https://maps.google.com/?cid=15089151181521262750&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://advancepest.ca/,yes,,253,208,,33
Hoplon Pest Control,pest control,North Vancouver BC,(604) 440-8246,"780 King Georges Way, West Vancouver, BC V7S 1S3, Canada",5,30,https://hoplonpest.com/,real,https://maps.google.com/?cid=18212881966866219052&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http_406,yes,https://hoplonpest.com/,yes,,6,132,,33
Langley Automotive Repair,auto repair shop,Langley BC,(604) 530-0003,"20058 Industrial Ave #104, Langley, BC V3A 4K7, Canada",4.5,32,http://langleysautorepair.ca/,real,https://maps.google.com/?cid=17075751713037958009&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://langleysautorepair.ca/,yes,2025,144,1121,,33
EVVG Auto,auto repair shop,Langley BC,(604) 514-0152,"5658 Production Way, Langley, BC V3A 4N4, Canada",4.6,36,https://evvgauto.ca/,real,https://maps.google.com/?cid=16686282985436863374&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://www.evvgauto.ca/,yes,,1,865,,33
Autostar Mechanics,auto repair shop,Burnaby BC,(604) 256-4403,"5566 Mavis St, Burnaby, BC V5J 1K5, Canada",4.7,31,https://autostarmechanics.ca/,real,https://maps.google.com/?cid=18281927349905076342&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://autostarmechanics.ca/,yes,2025,369,577,,33
Mr. Lube + Tires,auto repair shop,Maple Ridge BC,(778) 670-0724,"22587 Dewdney Trunk Rd, Maple Ridge, BC V2X 3K1, Canada",4.9,33,https://www.mrlube.com/en/locations/343?utm_source=G&utm_medium=lpm&utm_campaign=MrLube,real,https://maps.google.com/?cid=1918143181083026784&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://www.mrlube.com/en/locations/343?utm_source=G&utm_medium=lpm&utm_campaign=MrLube,yes,,124,3315,,33
Power Tune & Brakes Shop : Car Repair Shop Auto Repair Auto Mechanic Oil Change shop in North Vancouver,auto repair shop,North Vancouver BC,(604) 986-6777,"236 MacKay Rd, North Vancouver, BC V7P 3H4, Canada",4.2,39,https://powertune.ca/,real,https://maps.google.com/?cid=12165528491526987087&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://powertune.ca/,yes,2026,93,3589,,33
I Maid It! Cleaning Services Surrey,house cleaning service,Surrey BC,(778) 723-6243,"7505 138 St, Surrey, BC V3W 0W6, Canada",4.9,133,https://imaidit.ca/,real,https://maps.google.com/?cid=16173102927802022927&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://imaidit.ca/,yes,2026,146,341,,33
"Merry Maids of Surrey, Langley, Delta & White Rock",house cleaning service,Surrey BC,(604) 227-4675,"17720 57 Ave Unit #201, Surrey, BC V3S 1H2, Canada",4.8,135,https://merrymaids.ca/home-cleaners-surrey-bc?utm_source=google&utm_medium=organic&utm_campaign=gmb,real,https://maps.google.com/?cid=9378347915028182462&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://merrymaids.ca/home-cleaners-surrey-bc?utm_source=google&utm_medium=organic&utm_campaign=gmb,yes,2026,54,542,,33
Hygiene Sewa Cleaning Services,house cleaning service,Surrey BC,(236) 865-6865,"14455 78 Ave, Surrey, BC V3S 9C5, Canada",5,80,https://hygienesewa.com/,real,https://maps.google.com/?cid=18352628232635773624&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://hygienesewa.com/,yes,2015,289,653,stale_copyright_2015,33
Molly Maid,house cleaning service,Burnaby BC,(604) 343-9503,"4425 Gatenby Ave, Burnaby, BC V5G 3M8, Canada",4.6,131,http://www.mollymaid.ca/locations/bc/burnaby/burnaby/,real,https://maps.google.com/?cid=12325029989875232777&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://mollymaid.ca/locations/bc/burnaby/,yes,2026,199,633,,33
LS Cleaning Corp.,house cleaning service,Coquitlam BC,(778) 877-7982,"609 Sydney Ave. #117, Coquitlam, BC V3K 0H5, Canada",5,88,https://www.lscleaning.ca/home,real,https://maps.google.com/?cid=5247688695337537633&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://www.lscleaning.ca/home,yes,,764,395,builder_wix,33
Modern Valley Landscaping supplies and services ltd,landscaping company,Langley BC,(778) 237-4366,"23853 Fraser Hwy, Langley Twp, BC V2Z 2K5, Canada",4.7,35,http://modernvalley.ca/,real,https://maps.google.com/?cid=10098996866114845600&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://modernvalley.ca/,yes,2025,211,3501,,33
Dunbar Landscape Services,landscaping company,Richmond BC,(604) 812-1116,"8700 Barnard St, Vancouver, BC V6P 0A5, Canada",4.5,32,http://www.dunbarlandscapes.com/,real,https://maps.google.com/?cid=17492953417188086573&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://dunbarlandscapes.com/,yes,,237,272,,33
Specialist A & A Japanese Engine,auto repair shop,Richmond BC,(604) 278-4289,"8931 Beckwith Rd, Richmond, BC V6X 1V4, Canada",4.4,35,http://specialist-engine.jany.io/,real,https://maps.google.com/?cid=9937941581056392208&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http_403,yes,https://specialist-engine.edan.io/,yes,,5,213,,33
Central Motor Service,auto repair shop,North Vancouver BC,(604) 984-9548,"1355 Crown St, North Vancouver, BC V7J 1G4, Canada",4.2,39,https://www.centralmotorservice.ca/,real,https://maps.google.com/?cid=3364375086734117586&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://centralmotorservice.ca/,yes,2026,329,4479,,33
Tophouse Cleaners LTD.,house cleaning service,Coquitlam BC,(236) 514-3605,"25 Bedard Crescent, Port Moody, BC V3H 1P4, Canada",5,35,https://www.tophousecleaners.ca/,real,https://maps.google.com/?cid=3355469761682831598&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://www.tophousecleaners.ca/,yes,2023,700,279,stale_copyright_2023;builder_wix,33
Pacific Paradise Landscaping,landscaping company,Surrey BC,(778) 887-8707,"19358 68 Ave, Surrey, BC V4N 0B8, Canada",5,22,https://www.pacificparadiselandscaping.ca/,real,https://maps.google.com/?cid=11262642361925713335&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://pacificparadiselandscaping.ca/,yes,2026,480,610,,32
Fahed Landscaping Services Ltd,landscaping company,Surrey BC,(604) 764-7687,"8989 144 St, Surrey, BC V3V 5Z9, Canada",4.8,20,https://fahedlandscaipingservicesltd.com/,real,https://maps.google.com/?cid=5341506068126122269&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://fahedlandscaipingservicesltd.com/,yes,2026,220,967,,32
Pacifica Landscape Works Inc.,landscaping company,Surrey BC,(604) 538-5577,"15765 Croydon Dr, Surrey, BC V3Z 2X5, Canada",4.8,23,https://pacificalandscapes.com/,real,https://maps.google.com/?cid=7999662030225878281&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://pacificalandscapes.com/,yes,,30,1218,,32
Basil Green Landscaping,landscaping company,Surrey BC,(604) 362-0065,"9399 Alexandra Rd, Richmond, BC V6X 0L7, Canada",4.8,26,https://basilgreenlandscaping.com/richmondlawncare/,real,https://maps.google.com/?cid=5257068584824049617&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://basilgreenlandscaping.com/richmondlawncare/,yes,,110,96,,32
Vandyk Lawn & Landscape Ltd,landscaping company,Langley BC,(604) 729-4216,"23148 48 Ave, Langley Twp, BC V2Z 2R9, Canada",5,21,http://vandyklawnlandscape.com/,real,https://maps.google.com/?cid=4930181472670691841&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://vandyklawnlandscape.com/,yes,2026,143,385,,32
Langley Landscape Centre,landscaping company,Langley BC,(604) 735-5333,"24460 Fraser Hwy, Langley Twp, BC V2Z 2L1, Canada",4.6,22,http://langleylandscapecentre.ca/,real,https://maps.google.com/?cid=11169219201840804199&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://langleylandscapecentre.ca/,yes,2026,249,904,,32
Maplezorean Landscaping Ltd.,landscaping company,Burnaby BC,(778) 697-6284,"7862 Royal Oak Ave, Burnaby, BC V5J 4K5, Canada",5,26,http://www.maplezorean.com/,real,https://maps.google.com/?cid=9942832163289014510&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://maplezorean.com/,yes,,878,524,,32
Swick's Landscaping Ltd.,landscaping company,Burnaby BC,(604) 315-8592,"11800 River Rd, Richmond, BC V6X 1Z7, Canada",4.1,24,http://www.swicks.net/,real,https://maps.google.com/?cid=2718784715097205693&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://swicks.net/,yes,2026,105,525,,32
Alp Landscaping Services,landscaping company,Coquitlam BC,(778) 688-7722,"1135 Pipeline Rd, Coquitlam, BC V3B 0E1, Canada",5,23,https://alplandscapeservices.ca/,real,https://maps.google.com/?cid=7991801589423504177&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://alplandscapingservices.ca/,yes,2026,232,1989,,32
Green Zone Landscaping,landscaping company,Coquitlam BC,(778) 222-2105,"Ioco Rd, Port Moody, BC V3H 4H2, Canada",5,27,http://www.gzlandscaping.com/,real,https://maps.google.com/?cid=9433956779499458047&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://www.gzlandscaping.com/,yes,,458,575,,32
New Wave Earthworks and Landscaping LTD,landscaping company,Coquitlam BC,(236) 979-6425,"1300 Ketch Ct, Coquitlam, BC V3K 6W1, Canada",4.6,22,https://newwaveearthworks.com/?utm_campaign=gmb,real,https://maps.google.com/?cid=1046385042262746557&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://newwaveearthworks.com/?utm_campaign=gmb,yes,2026,129,1679,,32
SHP Landscaping & Excavation,landscaping company,Coquitlam BC,(604) 355-9951,"295 Guildford Wy, Port Moody, BC V3H 5N3, Canada",5,22,http://www.shplandscaping.ca/,real,https://maps.google.com/?cid=13116390559328654606&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://www.shplandscaping.ca/,yes,,262,672,,32
Hero First Landscaping,landscaping company,Coquitlam BC,(778) 318-3548,"822 Gatensbury St, Coquitlam, BC V3J 5H5, Canada",4.9,27,https://www.herofirstlandscape.com/,real,https://maps.google.com/?cid=13260854592139706913&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://www.herofirstlandscape.com/,yes,,350,875,,32
Vancouver Landscaping Co.,landscaping company,North Vancouver BC,(604) 239-2995,"1041 Groveland Rd, West Vancouver, Vancouver, BC V7S 1Y9, Canada",4.9,29,https://landscapingvancouver.it.com/,real,https://maps.google.com/?cid=16921652678870343611&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://landscapingvancouver.it.com/,yes,,2934,427,,32
Belleview Landscaping,landscaping company,North Vancouver BC,(604) 802-4694,"2253 Bellevue Ave, West Vancouver, BC V7V 4X1, Canada",5,25,https://www.belleviewlandscaping.ca/,real,https://maps.google.com/?cid=4638681301732770881&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://www.belleviewlandscaping.ca/,yes,,113,494,,32
Backyard Solutions LTD,landscaping company,North Vancouver BC,(778) 488-0449,"4393 Quinton Pl, North Vancouver, BC V7R 4A8, Canada",5,22,http://yardsolutions.ca/,real,https://maps.google.com/?cid=13979815544935893669&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://yardsolutions.ca/,yes,2026,128,2449,,32
Total Pest Control Ltd,pest control,Surrey BC,(604) 349-6402,"6191 Westminster Hwy #140, Richmond, BC V7C 4V4, Canada",4.9,25,https://tpcs.ca/pest-control-richmond-bc/,real,https://maps.google.com/?cid=10554530674876576157&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://tpcs.ca/pest-control-richmond-bc/,yes,2026,181,46,,32
Pest Control Vancouver BC - Essen Pest Control,pest control,Surrey BC,(778) 300-3675,"13888 70 Ave #246, Surrey, BC V3W 0R8, Canada",5,22,https://www.essenpestcontrol.com/services-in-vancouver.php,real,https://maps.google.com/?cid=13069646798345737360&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://www.essenpestcontrol.com/services-in-vancouver.php,yes,,35,331,,32
Pest Control Langley - Advance Pest,pest control,Langley BC,(604) 786-4161,"19946 Brydon Crescent, Langley, BC V3A 4A5, Canada",4.7,24,http://www.advancepest.ca/,real,https://maps.google.com/?cid=4215730411634181388&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,yes,yes,https://advancepest.ca/,yes,,253,1080,,32
